id,lat,lon,type,fuel,state,country,status,capacity_tonnes,emfpm10,pm10_t_yr,emfpm25,pm25_t_yr,emfso2,so2_t_yr,emfnox,Nox_t_yr,source
BKP-54,26.655516,67.970299,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-55,26.687882,67.99739,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-56,26.749548,67.698952,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-57,25.784166,68.439653,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-58,25.771735,68.445005,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-59,25.779583,68.459437,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-60,25.78894,68.457194,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-61,25.780369,68.451698,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-62,25.406256,68.713422,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-63,25.405088,68.716456,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-64,25.407827,68.718912,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-65,25.39289,68.717241,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-66,25.449043,68.487502,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-67,26.173123,68.558052,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-68,26.172972,68.556894,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-69,25.44244,68.699292,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-70,25.68464,68.673258,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-71,26.139482,68.610795,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-72,26.342036,68.124205,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-73,26.342234,68.125746,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-74,26.331598,68.117128,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-75,26.276938,68.13259,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-76,26.2798,68.136873,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-77,26.277623,68.12504,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-78,26.273638,68.151244,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-79,25.877221,68.459884,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-80,25.860613,68.474631,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-81,25.861948,68.474501,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-82,28.164452,68.044781,FCBK,coal,Balochistan,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-83,26.130395,68.174093,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-84,25.965459,68.578772,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-85,26.373167,68.415529,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-86,25.93719,68.637534,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-87,26.221685,68.535003,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-88,26.719772,67.692739,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-89,25.952953,68.644989,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-90,26.143417,68.543963,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-91,26.144966,68.541775,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-92,25.942612,68.618871,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-93,25.945512,68.61678,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-94,26.138286,68.191266,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-95,26.171931,68.242567,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-96,26.279253,68.476967,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-97,26.11348,68.487002,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-98,26.162349,68.60797,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-99,25.954855,68.620489,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-100,25.840951,68.681325,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-101,26.135028,68.587228,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-102,25.988936,68.389878,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-103,26.13492,68.583567,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-104,27.315869,68.420264,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-105,26.656343,67.964563,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-106,26.660418,67.963854,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-107,26.137967,68.599134,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
BKP-108,26.133253,68.567039,FCBK,coal,Sindh,Pakistan,operating,"7,498.13",0,72.7318125,0.0068,50.98725,0.0046,34.491375,0.0047,35.2411875,APAD
